Stock_Symbol,Sector,Date,Open_Price,Close_Price,High_Price,Low_Price,Volume,Sentiment_Score,Sentiment_Label,Institutional_Buy_pct,Retail_Buy_pct,Foreign_Buy_pct,Volatility_pct,Daily_Return_pct
RELIANCE,Energy,2025-03-12,1625.17,1638.81,1649.62,1620.37,1112544,0.457,Positive,8.21,24.46,60.96,1.8,0.839
RELIANCE,Energy,2025-03-13,1632.94,1610.34,1638.97,1604.04,1258673,-0.027,Neutral,65.28,14.09,61.14,2.139,-1.384
RELIANCE,Energy,2025-03-14,1648.45,1638.48,1649.6,1623.72,1650174,0.835,Positive,33.03,12.43,45.59,1.57,-0.605
RELIANCE,Energy,2025-03-15,1641.63,1657.82,1665.77,1632.16,295555,-0.698,Negative,5.61,57.28,17.64,2.047,0.986
RELIANCE,Energy,2025-03-16,1632.92,1628.18,1645.94,1613.63,1990888,0.173,Neutral,63.94,66.9,67.93,1.979,-0.29
RELIANCE,Energy,2025-03-17,1658.9,1664.84,1678.3,1645.94,692280,-0.868,Negative,0.51,61.44,28.49,1.951,0.358
RELIANCE,Energy,2025-03-18,1638.37,1662.82,1669.92,1630.55,1664790,0.052,Neutral,31.85,46.63,4.29,2.403,1.492
RELIANCE,Energy,2025-03-19,1615.24,1606.28,1619.92,1601.31,1094597,0.956,Positive,7.13,50.32,43.81,1.152,-0.555
RELIANCE,Energy,2025-03-20,1628.31,1611.29,1635.09,1601.09,539270,0.062,Neutral,21.11,30.24,57.75,2.088,-1.045
RELIANCE,Energy,2025-03-21,1602.31,1589.06,1602.94,1580.06,1470200,-0.518,Negative,40.82,33.98,21.58,1.428,-0.827
RELIANCE,Energy,2025-03-22,1607.3,1585.37,1619.2,1580.76,231269,-0.927,Negative,2.16,48.84,53.68,2.392,-1.364
RELIANCE,Energy,2025-03-23,1650.55,1646.42,1664.38,1633.61,282475,-0.383,Negative,12.89,40.48,58.91,1.864,-0.25
RELIANCE,Energy,2025-03-24,1612.19,1625.61,1639.59,1597.8,1850586,-0.757,Negative,48.24,40.52,36.66,2.592,0.832
RELIANCE,Energy,2025-03-25,1620.63,1608.2,1621.59,1599.57,421377,-0.265,Negative,51.66,10.28,14.21,1.359,-0.767
RELIANCE,Energy,2025-03-26,1657.28,1666.53,1681.02,1650.84,1734393,-0.141,Neutral,16.65,51.31,33.7,1.821,0.558
RELIANCE,Energy,2025-03-27,1609.01,1597.18,1611.22,1597.17,1478089,0.851,Positive,53.62,59.9,56.36,0.873,-0.735
RELIANCE,Energy,2025-03-28,1659.68,1667.82,1670.44,1649.31,19822,-0.722,Negative,20.85,8.01,44.94,1.273,0.49
RELIANCE,Energy,2025-03-29,1629.52,1645.83,1660.79,1621.06,1667960,-0.382,Negative,53.23,20.38,30.73,2.438,1.001
RELIANCE,Energy,2025-03-30,1653.25,1653.82,1655.12,1650.15,1065645,-0.466,Negative,50.38,29.92,49.83,0.301,0.034
RELIANCE,Energy,2025-03-31,1607.87,1611.92,1622.85,1592.92,998521,-0.889,Negative,22.3,34.52,59.16,1.861,0.252
RELIANCE,Energy,2025-04-01,1655.77,1666.29,1673.69,1652.96,1552934,0.522,Positive,64.78,66.31,8.0,1.252,0.635
RELIANCE,Energy,2025-04-02,1658.46,1640.25,1663.82,1625.31,1120399,0.951,Positive,43.91,60.34,43.48,2.322,-1.098
RELIANCE,Energy,2025-04-03,1643.52,1661.0,1661.99,1630.66,803299,0.53,Positive,37.35,48.15,38.1,1.906,1.064
RELIANCE,Energy,2025-04-04,1620.7,1614.96,1629.87,1614.01,157172,-0.697,Negative,18.57,57.43,17.34,0.979,-0.354
RELIANCE,Energy,2025-04-05,1608.15,1591.97,1610.22,1578.09,178544,0.711,Positive,68.13,27.33,69.76,1.998,-1.006
RELIANCE,Energy,2025-04-06,1607.27,1617.44,1622.15,1607.21,1928768,0.166,Neutral,45.47,0.93,49.71,0.93,0.633
RELIANCE,Energy,2025-04-07,1609.27,1616.09,1617.91,1605.98,660580,-0.143,Neutral,61.0,6.79,42.35,0.741,0.424
RELIANCE,Energy,2025-04-08,1638.67,1662.44,1670.61,1633.33,762826,-0.383,Negative,42.01,66.63,60.71,2.275,1.451
RELIANCE,Energy,2025-04-09,1623.71,1617.06,1632.99,1612.57,1434012,0.163,Neutral,46.85,31.29,51.79,1.258,-0.41
RELIANCE,Energy,2025-04-10,1609.54,1606.88,1621.02,1593.23,1965635,-0.195,Neutral,22.35,53.5,69.57,1.727,-0.165
RELIANCE,Energy,2025-04-11,1632.57,1620.81,1637.44,1620.07,664876,0.14,Neutral,64.79,16.44,43.13,1.064,-0.72
RELIANCE,Energy,2025-04-12,1625.13,1609.08,1625.23,1606.88,1675198,-0.354,Negative,12.82,65.71,35.01,1.129,-0.988
RELIANCE,Energy,2025-04-13,1619.46,1641.69,1643.68,1611.02,1064849,0.824,Positive,21.29,54.42,41.64,2.017,1.373
RELIANCE,Energy,2025-04-14,1632.57,1639.41,1649.06,1620.16,273384,-0.629,Negative,58.47,53.06,63.32,1.77,0.419
RELIANCE,Energy,2025-04-15,1660.99,1651.17,1663.38,1639.74,662076,0.624,Positive,54.14,51.4,39.38,1.423,-0.591
RELIANCE,Energy,2025-04-16,1636.13,1646.2,1647.23,1624.54,1341613,-0.024,Neutral,17.24,66.87,12.64,1.387,0.615
RELIANCE,Energy,2025-04-17,1648.58,1628.78,1655.15,1620.33,1681908,-0.022,Neutral,8.08,6.68,27.1,2.112,-1.201
RELIANCE,Energy,2025-04-18,1630.01,1615.03,1637.54,1605.94,239391,-0.683,Negative,0.0,0.96,36.14,1.939,-0.919
RELIANCE,Energy,2025-04-19,1623.76,1646.41,1651.95,1620.18,1888415,0.133,Neutral,16.2,11.61,4.71,1.957,1.395
RELIANCE,Energy,2025-04-20,1616.68,1596.56,1623.39,1584.27,1748700,0.899,Positive,40.54,28.25,14.4,2.42,-1.245
RELIANCE,Energy,2025-04-21,1601.77,1623.05,1625.58,1598.14,1478030,-0.276,Negative,11.37,48.86,34.54,1.713,1.329
RELIANCE,Energy,2025-04-22,1614.0,1623.31,1625.1,1610.22,1164435,0.005,Neutral,0.88,62.01,12.2,0.922,0.577
RELIANCE,Energy,2025-04-23,1642.87,1660.43,1665.98,1636.62,1677093,-0.523,Negative,1.7,42.17,20.92,1.787,1.069
RELIANCE,Energy,2025-04-24,1632.88,1639.0,1641.93,1625.49,932017,-0.805,Negative,49.68,49.73,10.16,1.007,0.375
RELIANCE,Energy,2025-04-25,1627.23,1633.19,1638.35,1613.71,1500619,0.6,Positive,49.23,58.75,13.77,1.514,0.366
RELIANCE,Energy,2025-04-26,1606.41,1603.03,1610.04,1601.73,644918,0.793,Positive,26.84,21.65,29.73,0.517,-0.21
RELIANCE,Energy,2025-04-27,1640.88,1619.15,1647.12,1611.3,872641,0.221,Positive,62.14,29.14,43.6,2.183,-1.324
RELIANCE,Energy,2025-04-28,1623.9,1644.92,1650.04,1613.61,99827,0.993,Positive,48.76,62.24,27.35,2.243,1.294
RELIANCE,Energy,2025-04-29,1634.83,1653.55,1659.71,1632.55,1355097,0.465,Positive,28.82,38.29,22.83,1.661,1.145
RELIANCE,Energy,2025-04-30,1639.55,1662.39,1672.12,1625.34,1017885,0.451,Positive,7.57,26.42,46.29,2.853,1.393
RELIANCE,Energy,2025-05-01,1639.17,1662.03,1665.7,1628.1,744092,-0.163,Neutral,52.59,40.03,67.76,2.294,1.395
RELIANCE,Energy,2025-05-02,1610.29,1605.65,1618.47,1596.24,579803,0.182,Neutral,22.28,43.03,9.2,1.38,-0.288
RELIANCE,Energy,2025-05-03,1653.36,1662.1,1667.45,1643.59,836051,0.45,Positive,11.63,28.93,40.77,1.443,0.529
RELIANCE,Energy,2025-05-04,1656.71,1646.52,1662.32,1638.25,1000710,-0.967,Negative,13.8,20.58,20.62,1.453,-0.615
RELIANCE,Energy,2025-05-05,1648.55,1628.28,1652.31,1615.87,26318,-0.497,Negative,52.09,17.99,1.04,2.21,-1.23
RELIANCE,Energy,2025-05-06,1611.61,1629.87,1631.26,1603.3,1270133,-0.815,Negative,52.22,23.85,17.46,1.735,1.133
RELIANCE,Energy,2025-05-07,1661.26,1652.1,1669.56,1648.51,193733,0.514,Positive,49.3,8.08,29.55,1.267,-0.551
RELIANCE,Energy,2025-05-08,1612.56,1604.71,1626.36,1604.53,1139612,-0.652,Negative,3.85,11.19,7.94,1.354,-0.487
RELIANCE,Energy,2025-05-09,1643.97,1658.77,1667.66,1637.11,1189389,-0.822,Negative,48.94,56.56,13.82,1.858,0.9
RELIANCE,Energy,2025-05-10,1627.98,1627.22,1628.54,1613.69,1608161,-0.08,Neutral,26.27,30.63,13.81,0.912,-0.047
RELIANCE,Energy,2025-05-11,1633.85,1636.16,1651.02,1633.05,1895077,0.108,Neutral,44.65,67.56,14.03,1.1,0.141
RELIANCE,Energy,2025-05-12,1646.54,1634.78,1652.57,1620.02,173135,0.346,Positive,41.67,36.32,42.24,1.977,-0.714
RELIANCE,Energy,2025-05-13,1610.24,1598.25,1617.48,1590.07,133310,-0.976,Negative,31.54,19.34,10.9,1.702,-0.745
RELIANCE,Energy,2025-05-14,1631.07,1648.23,1662.6,1628.56,1496497,0.998,Positive,34.21,42.87,45.04,2.087,1.052
RELIANCE,Energy,2025-05-15,1620.9,1608.19,1635.28,1598.56,1656044,0.062,Neutral,25.13,47.36,6.44,2.265,-0.784
RELIANCE,Energy,2025-05-16,1621.52,1641.33,1656.19,1610.41,970283,0.16,Neutral,51.78,1.36,55.07,2.823,1.222
RELIANCE,Energy,2025-05-17,1628.89,1634.71,1645.58,1622.44,736135,0.212,Positive,24.99,47.16,27.87,1.421,0.357
RELIANCE,Energy,2025-05-18,1643.97,1660.13,1667.78,1632.69,415259,-0.751,Negative,42.25,8.56,48.02,2.134,0.983
RELIANCE,Energy,2025-05-19,1601.91,1594.54,1608.11,1583.53,776250,-0.622,Negative,59.72,68.59,67.97,1.534,-0.46
RELIANCE,Energy,2025-05-20,1608.5,1627.97,1633.77,1603.85,1285062,0.574,Positive,37.75,21.78,29.15,1.86,1.21
RELIANCE,Energy,2025-05-21,1627.45,1632.55,1646.41,1618.05,458997,-0.823,Negative,37.2,36.88,67.48,1.743,0.313
RELIANCE,Energy,2025-05-22,1614.25,1625.4,1631.77,1605.76,135685,0.889,Positive,19.78,47.41,18.52,1.611,0.691
RELIANCE,Energy,2025-05-23,1651.7,1666.66,1678.8,1651.19,1252731,0.339,Positive,7.89,26.85,50.92,1.672,0.906
RELIANCE,Energy,2025-05-24,1655.34,1656.84,1660.65,1646.67,439052,-0.247,Negative,53.59,68.8,38.85,0.845,0.091
RELIANCE,Energy,2025-05-25,1627.3,1631.17,1646.17,1620.59,724549,0.241,Positive,52.86,44.11,47.15,1.572,0.238
RELIANCE,Energy,2025-05-26,1636.34,1643.23,1656.86,1628.67,613690,0.121,Neutral,30.49,67.86,16.92,1.723,0.421
RELIANCE,Energy,2025-05-27,1653.92,1648.99,1657.7,1645.9,1574235,0.175,Neutral,62.13,49.98,31.04,0.713,-0.298
RELIANCE,Energy,2025-05-28,1636.14,1656.06,1656.87,1623.49,1145647,-0.566,Negative,50.9,43.37,60.88,2.04,1.217
RELIANCE,Energy,2025-05-29,1656.21,1668.28,1681.19,1644.27,1557732,0.248,Positive,63.44,50.54,13.13,2.229,0.729
RELIANCE,Energy,2025-05-30,1633.73,1630.65,1640.38,1625.03,1365579,0.447,Positive,10.43,10.13,64.1,0.94,-0.189
RELIANCE,Energy,2025-05-31,1644.02,1630.09,1646.01,1628.06,1108787,0.867,Positive,65.99,5.04,51.73,1.092,-0.847
RELIANCE,Energy,2025-06-01,1641.73,1640.51,1651.11,1638.34,482840,0.173,Neutral,43.82,52.64,54.21,0.778,-0.074
RELIANCE,Energy,2025-06-02,1660.95,1667.29,1669.95,1650.81,532710,-0.766,Negative,14.02,52.81,53.69,1.152,0.382
RELIANCE,Energy,2025-06-03,1611.47,1589.17,1619.14,1574.47,1354711,0.477,Positive,31.28,41.14,3.6,2.772,-1.384
RELIANCE,Energy,2025-06-04,1614.19,1613.29,1617.78,1606.29,1489796,0.267,Positive,63.95,3.09,41.3,0.712,-0.056
RELIANCE,Energy,2025-06-05,1626.4,1618.02,1636.66,1603.42,152506,-0.209,Negative,16.38,46.57,58.26,2.044,-0.515
RELIANCE,Energy,2025-06-06,1634.59,1631.53,1637.93,1623.9,1132580,0.851,Positive,54.77,47.23,43.35,0.858,-0.187
RELIANCE,Energy,2025-06-07,1653.35,1634.7,1666.3,1632.95,216262,0.157,Neutral,33.43,30.01,27.15,2.017,-1.128
RELIANCE,Energy,2025-06-08,1615.57,1614.15,1618.93,1609.62,1428004,0.666,Positive,43.94,31.93,8.96,0.576,-0.088
RELIANCE,Energy,2025-06-09,1632.31,1612.89,1645.95,1608.04,1928425,0.273,Positive,47.14,10.21,45.2,2.322,-1.19
RELIANCE,Energy,2025-06-10,1660.12,1671.87,1685.99,1648.58,1462936,-0.0,Neutral,18.3,14.07,13.51,2.253,0.708
RELIANCE,Energy,2025-06-11,1637.22,1646.4,1658.87,1622.94,333283,-0.035,Neutral,25.39,13.82,46.49,2.195,0.561
RELIANCE,Energy,2025-06-12,1636.88,1619.53,1646.93,1616.93,412884,-0.799,Negative,34.63,55.98,11.34,1.833,-1.06
RELIANCE,Energy,2025-06-13,1627.21,1610.57,1631.3,1609.68,1267772,0.962,Positive,50.08,56.11,51.44,1.329,-1.023
RELIANCE,Energy,2025-06-14,1615.24,1613.75,1625.23,1611.44,985374,-0.173,Neutral,3.3,46.05,13.88,0.854,-0.092
RELIANCE,Energy,2025-06-15,1633.73,1631.5,1635.71,1622.7,1897232,-0.189,Neutral,38.16,0.81,49.06,0.796,-0.136
RELIANCE,Energy,2025-06-16,1612.59,1614.07,1617.97,1611.04,279110,0.495,Positive,10.81,4.37,25.14,0.43,0.092
RELIANCE,Energy,2025-06-17,1601.68,1614.21,1619.62,1598.89,1408691,-0.79,Negative,69.91,4.96,53.39,1.294,0.782
RELIANCE,Energy,2025-06-18,1629.67,1612.29,1639.77,1606.07,1127798,-0.849,Negative,52.3,8.05,27.32,2.068,-1.066
RELIANCE,Energy,2025-06-19,1615.35,1629.79,1634.96,1609.94,406273,0.718,Positive,28.62,59.55,22.8,1.549,0.894
RELIANCE,Energy,2025-06-20,1618.25,1626.63,1638.26,1605.91,174641,0.899,Positive,69.86,13.5,40.36,1.999,0.518
RELIANCE,Energy,2025-06-21,1602.93,1579.4,1603.81,1567.53,768690,-0.01,Neutral,26.78,59.48,14.4,2.263,-1.468
RELIANCE,Energy,2025-06-22,1610.31,1624.58,1634.25,1599.62,166579,-0.573,Negative,29.69,49.6,44.45,2.151,0.886
RELIANCE,Energy,2025-06-23,1652.88,1644.51,1665.96,1643.54,95717,-0.122,Neutral,7.45,11.37,42.95,1.356,-0.506
RELIANCE,Energy,2025-06-24,1627.06,1623.87,1633.93,1617.27,670185,0.734,Positive,30.17,0.13,62.98,1.024,-0.196
RELIANCE,Energy,2025-06-25,1636.19,1660.35,1663.49,1634.02,897779,0.684,Positive,63.54,20.18,34.77,1.801,1.477
RELIANCE,Energy,2025-06-26,1639.93,1655.88,1670.28,1630.92,1983757,-0.107,Neutral,27.31,13.87,49.12,2.4,0.973
RELIANCE,Energy,2025-06-27,1657.98,1663.46,1668.63,1655.38,532662,-0.482,Negative,63.88,22.1,68.64,0.799,0.331
RELIANCE,Energy,2025-06-28,1641.33,1640.26,1654.05,1638.78,820209,-0.244,Negative,29.27,61.52,36.31,0.93,-0.065
RELIANCE,Energy,2025-06-29,1604.95,1597.8,1618.18,1585.95,1339769,0.696,Positive,45.96,52.63,60.63,2.008,-0.445
RELIANCE,Energy,2025-06-30,1614.91,1590.76,1629.56,1576.61,1063449,-0.826,Negative,8.45,3.37,13.82,3.279,-1.495
RELIANCE,Energy,2025-07-01,1632.29,1628.07,1636.56,1625.02,702563,0.924,Positive,7.28,59.57,33.75,0.707,-0.259
RELIANCE,Energy,2025-07-02,1635.43,1657.64,1660.51,1630.8,1732156,0.396,Positive,52.21,45.09,12.45,1.817,1.358
RELIANCE,Energy,2025-07-03,1649.12,1630.16,1662.02,1621.93,465307,0.206,Positive,31.34,59.02,50.35,2.431,-1.15
RELIANCE,Energy,2025-07-04,1631.14,1650.11,1657.46,1626.66,468591,-0.048,Neutral,12.72,23.95,28.74,1.888,1.163
RELIANCE,Energy,2025-07-05,1621.47,1625.91,1640.73,1608.8,390278,0.886,Positive,17.84,12.88,3.12,1.969,0.274
RELIANCE,Energy,2025-07-06,1618.51,1639.26,1642.21,1608.22,1969701,0.312,Positive,56.14,31.77,64.14,2.1,1.282
RELIANCE,Energy,2025-07-07,1603.69,1582.85,1617.01,1572.88,1977114,-0.508,Negative,4.68,36.74,68.5,2.752,-1.3
RELIANCE,Energy,2025-07-08,1646.43,1632.92,1647.91,1624.35,1065054,0.949,Positive,47.07,12.3,27.74,1.431,-0.821
RELIANCE,Energy,2025-07-09,1628.91,1641.5,1648.54,1617.9,824750,0.239,Positive,54.11,28.83,56.38,1.881,0.773
RELIANCE,Energy,2025-07-10,1642.59,1624.56,1642.82,1617.2,1761953,0.485,Positive,16.13,3.31,2.02,1.56,-1.098
RELIANCE,Energy,2025-07-11,1645.64,1637.39,1655.31,1625.71,799233,0.977,Positive,60.97,21.76,55.2,1.799,-0.501
RELIANCE,Energy,2025-07-12,1618.71,1627.55,1630.93,1618.19,1446755,0.619,Positive,51.14,31.51,48.59,0.787,0.546
RELIANCE,Energy,2025-07-13,1653.44,1637.24,1659.35,1629.26,1857800,-0.735,Negative,33.95,29.94,28.36,1.82,-0.98
RELIANCE,Energy,2025-07-14,1642.84,1634.06,1642.88,1631.87,449471,0.711,Positive,17.63,25.47,3.19,0.67,-0.534
RELIANCE,Energy,2025-07-15,1639.03,1634.29,1653.7,1627.8,707265,-0.694,Negative,11.33,40.2,31.26,1.58,-0.289
RELIANCE,Energy,2025-07-16,1602.6,1578.16,1607.21,1570.59,1289478,-0.785,Negative,50.48,39.73,6.84,2.285,-1.525
RELIANCE,Energy,2025-07-17,1618.08,1626.14,1628.61,1614.97,1507234,-0.522,Negative,30.64,62.18,32.2,0.843,0.498
RELIANCE,Energy,2025-07-18,1635.03,1641.25,1650.36,1628.88,530600,0.001,Neutral,8.13,53.62,50.81,1.314,0.38
RELIANCE,Energy,2025-07-19,1603.24,1614.76,1615.0,1603.08,1554863,-0.441,Negative,53.43,23.27,11.11,0.743,0.719
RELIANCE,Energy,2025-07-20,1613.03,1624.32,1636.44,1600.05,993950,0.498,Positive,48.14,66.45,39.91,2.256,0.7
RELIANCE,Energy,2025-07-21,1638.91,1637.3,1640.35,1632.8,1399472,0.22,Positive,64.92,53.34,33.63,0.461,-0.098
RELIANCE,Energy,2025-07-22,1647.58,1638.76,1658.19,1634.67,1699264,0.712,Positive,44.73,51.71,1.06,1.428,-0.535
RELIANCE,Energy,2025-07-23,1643.83,1644.42,1652.04,1629.16,931913,0.996,Positive,53.48,12.88,32.89,1.392,0.036
RELIANCE,Energy,2025-07-24,1637.09,1615.78,1644.74,1601.06,1996292,0.597,Positive,49.17,52.37,68.11,2.668,-1.302
RELIANCE,Energy,2025-07-25,1651.74,1640.78,1660.56,1629.07,498235,0.732,Positive,1.86,13.58,63.81,1.906,-0.664
RELIANCE,Energy,2025-07-26,1631.76,1631.52,1632.82,1626.33,1927257,-0.87,Negative,47.72,58.3,20.28,0.398,-0.015
RELIANCE,Energy,2025-07-27,1626.54,1637.66,1650.86,1613.82,986075,0.934,Positive,30.6,59.6,55.52,2.277,0.684
RELIANCE,Energy,2025-07-28,1604.47,1621.02,1632.99,1604.22,1599870,0.792,Positive,26.11,45.4,33.94,1.793,1.031
RELIANCE,Energy,2025-07-29,1613.68,1616.88,1621.92,1609.14,23131,-0.165,Neutral,51.15,16.51,8.51,0.792,0.198
RELIANCE,Energy,2025-07-30,1646.13,1668.18,1676.47,1633.66,1982378,-0.723,Negative,2.58,27.74,61.2,2.601,1.34
RELIANCE,Energy,2025-07-31,1632.68,1653.85,1668.79,1624.29,59009,0.807,Positive,34.01,47.23,41.55,2.726,1.297
RELIANCE,Energy,2025-08-01,1648.71,1650.55,1656.26,1643.09,1672242,-0.673,Negative,57.69,31.87,29.17,0.799,0.112
RELIANCE,Energy,2025-08-02,1612.45,1607.16,1618.42,1600.54,362659,0.344,Positive,16.61,46.73,64.99,1.109,-0.328
RELIANCE,Energy,2025-08-03,1616.72,1604.15,1626.71,1601.78,781091,0.814,Positive,9.3,38.56,58.58,1.542,-0.778
RELIANCE,Energy,2025-08-04,1648.66,1661.24,1664.87,1639.98,512259,0.204,Positive,40.78,61.38,66.61,1.51,0.763
RELIANCE,Energy,2025-08-05,1614.48,1628.23,1640.29,1606.94,1084457,-0.291,Negative,25.4,30.99,51.14,2.066,0.852
RELIANCE,Energy,2025-08-06,1605.34,1613.14,1624.14,1592.55,887831,-0.251,Negative,58.51,32.7,63.52,1.968,0.486
RELIANCE,Energy,2025-08-07,1628.67,1614.23,1636.99,1599.27,668602,0.298,Positive,41.62,30.83,35.56,2.316,-0.887
RELIANCE,Energy,2025-08-08,1608.84,1590.05,1613.33,1580.69,221712,0.843,Positive,22.52,57.37,32.75,2.029,-1.168
RELIANCE,Energy,2025-08-09,1622.47,1611.11,1626.99,1604.17,339396,0.66,Positive,14.52,53.22,37.28,1.406,-0.7
RELIANCE,Energy,2025-08-10,1618.19,1636.71,1644.8,1614.86,692360,0.33,Positive,18.53,52.17,10.69,1.85,1.144
RELIANCE,Energy,2025-08-11,1658.49,1646.11,1662.55,1635.53,39368,0.87,Positive,53.1,57.61,52.23,1.629,-0.746
RELIANCE,Energy,2025-08-12,1645.25,1657.35,1664.64,1639.73,1857300,-0.557,Negative,6.95,62.8,65.36,1.514,0.735
RELIANCE,Energy,2025-08-13,1622.55,1606.62,1628.09,1594.39,1144711,0.78,Positive,52.37,11.42,33.06,2.077,-0.982
RELIANCE,Energy,2025-08-14,1630.82,1630.0,1644.24,1621.78,1429510,0.058,Neutral,15.51,35.14,39.35,1.377,-0.05
RELIANCE,Energy,2025-08-15,1634.01,1655.54,1659.98,1626.91,1320079,0.728,Positive,58.92,0.39,65.83,2.024,1.318
RELIANCE,Energy,2025-08-16,1642.66,1655.07,1655.19,1635.07,179753,-0.634,Negative,45.0,3.31,46.97,1.225,0.755
RELIANCE,Energy,2025-08-17,1642.44,1656.83,1667.32,1629.96,453251,-0.751,Negative,49.46,21.11,14.53,2.275,0.876
RELIANCE,Energy,2025-08-18,1647.25,1634.5,1658.27,1631.12,76584,0.998,Positive,34.05,47.03,43.47,1.648,-0.774
RELIANCE,Energy,2025-08-19,1630.16,1623.89,1631.8,1615.0,817326,0.556,Positive,21.81,58.02,26.06,1.031,-0.385
RELIANCE,Energy,2025-08-20,1619.8,1624.11,1631.31,1613.14,1927255,0.826,Positive,18.51,5.25,46.01,1.122,0.266
RELIANCE,Energy,2025-08-21,1641.21,1620.0,1642.09,1619.83,857028,-0.389,Negative,65.11,44.78,67.22,1.356,-1.292
RELIANCE,Energy,2025-08-22,1615.75,1623.3,1628.53,1613.42,751629,-0.851,Negative,21.02,3.92,9.62,0.935,0.467
RELIANCE,Energy,2025-08-23,1605.36,1618.83,1624.29,1603.87,373688,-0.024,Neutral,21.9,68.66,67.46,1.272,0.839
RELIANCE,Energy,2025-08-24,1647.03,1624.03,1650.49,1609.48,1750118,0.693,Positive,4.1,57.57,29.61,2.49,-1.396
RELIANCE,Energy,2025-08-25,1654.86,1643.27,1667.56,1640.13,1690021,0.015,Neutral,66.1,40.68,66.43,1.658,-0.7
RELIANCE,Energy,2025-08-26,1652.37,1660.58,1662.23,1644.55,1121395,-0.684,Negative,42.93,32.49,18.47,1.07,0.497
RELIANCE,Energy,2025-08-27,1657.78,1657.73,1665.27,1646.8,1663087,0.486,Positive,60.01,55.22,51.33,1.114,-0.003
RELIANCE,Energy,2025-08-28,1650.69,1665.9,1667.08,1644.77,1167255,-0.095,Neutral,17.57,21.88,50.11,1.352,0.921
RELIANCE,Energy,2025-08-29,1609.53,1631.46,1644.11,1596.62,783680,0.46,Positive,5.8,53.13,21.99,2.951,1.363
RELIANCE,Energy,2025-08-30,1640.25,1662.11,1673.77,1635.26,889605,0.227,Positive,48.69,26.52,30.32,2.348,1.333
RELIANCE,Energy,2025-08-31,1634.25,1614.24,1634.99,1601.13,1787322,0.748,Positive,52.5,36.29,16.87,2.072,-1.224
RELIANCE,Energy,2025-09-01,1615.24,1593.21,1629.58,1581.76,527145,-0.663,Negative,64.23,34.08,8.81,2.961,-1.364
RELIANCE,Energy,2025-09-02,1658.79,1677.4,1679.14,1647.78,502612,-0.206,Negative,39.54,31.81,19.19,1.891,1.122
RELIANCE,Energy,2025-09-03,1632.0,1651.15,1665.96,1629.3,489465,0.581,Positive,69.62,56.32,17.42,2.246,1.173
RELIANCE,Energy,2025-09-04,1646.33,1640.04,1649.41,1638.28,254214,0.785,Positive,52.84,29.42,18.2,0.676,-0.382
RELIANCE,Energy,2025-09-05,1622.86,1632.15,1639.01,1611.96,751931,0.116,Neutral,25.65,33.59,65.79,1.667,0.572
RELIANCE,Energy,2025-09-06,1660.99,1684.11,1689.27,1650.98,593124,-0.872,Negative,61.05,13.42,21.87,2.305,1.392
RELIANCE,Energy,2025-09-07,1610.92,1620.57,1623.38,1605.05,873170,-0.22,Negative,36.65,35.03,33.22,1.138,0.599
RELIANCE,Energy,2025-09-08,1640.8,1627.06,1646.83,1623.66,109781,0.54,Positive,65.68,9.1,0.03,1.412,-0.837
RELIANCE,Energy,2025-09-09,1636.22,1632.82,1642.23,1620.49,72033,-0.366,Negative,29.59,6.04,47.42,1.329,-0.208
RELIANCE,Energy,2025-09-10,1654.58,1664.25,1670.45,1654.39,1995116,-0.926,Negative,10.39,66.65,55.3,0.971,0.584
RELIANCE,Energy,2025-09-11,1602.73,1595.47,1617.58,1593.43,1802319,-0.351,Negative,65.72,69.87,40.27,1.507,-0.453
RELIANCE,Energy,2025-09-12,1632.79,1643.87,1646.42,1627.71,657311,-0.851,Negative,28.06,55.53,33.56,1.146,0.679
RELIANCE,Energy,2025-09-13,1647.13,1665.89,1669.19,1641.01,902490,0.367,Positive,22.25,27.46,62.82,1.711,1.139
RELIANCE,Energy,2025-09-14,1603.92,1610.23,1623.32,1597.31,582817,-0.004,Neutral,11.89,66.28,56.17,1.622,0.393
RELIANCE,Energy,2025-09-15,1618.31,1622.39,1624.98,1603.86,1094959,0.391,Positive,23.54,44.48,49.43,1.305,0.252
RELIANCE,Energy,2025-09-16,1632.8,1633.84,1647.85,1621.44,609433,-0.684,Negative,57.66,61.66,56.5,1.617,0.064
RELIANCE,Energy,2025-09-17,1647.72,1652.92,1665.47,1633.42,1590900,-0.377,Negative,23.06,69.85,45.25,1.945,0.316
RELIANCE,Energy,2025-09-18,1621.84,1619.71,1636.13,1606.48,1750881,0.048,Neutral,8.76,50.24,67.01,1.828,-0.131
RELIANCE,Energy,2025-09-19,1629.42,1641.45,1652.18,1619.22,915403,-0.752,Negative,16.52,43.15,4.04,2.023,0.738
RELIANCE,Energy,2025-09-20,1645.37,1657.29,1660.88,1636.58,1255746,0.248,Positive,67.18,10.46,43.39,1.477,0.724
RELIANCE,Energy,2025-09-21,1639.27,1644.08,1650.03,1638.22,797335,0.674,Positive,67.66,43.2,16.24,0.72,0.293
RELIANCE,Energy,2025-09-22,1612.72,1622.03,1630.81,1611.41,1064750,0.065,Neutral,8.7,3.95,23.61,1.203,0.577
RELIANCE,Energy,2025-09-23,1609.63,1605.64,1617.54,1598.56,491644,0.301,Positive,13.39,21.56,3.95,1.179,-0.248
